answer_id,visit_id,question_id,campaign_code,intervention_point_code,question_type,answer,expected_answer,created_at,updated_at_sys
2565,490,172,CAM00021,PDV000243,S,6,No,2026-01-17,2026-01-31
2566,490,170,CAM00021,PDV000243,S,5,,2026-01-17,2026-01-31
2567,490,171,CAM00021,PDV000243,S,4,,2026-01-17,2026-01-31
2568,490,169,CAM00021,PDV000243,S,,Si,2026-01-17,2026-01-31
2569,491,170,CAM00021,PDV000208,S,9,,2026-01-15,2026-02-28
2570,491,169,CAM00021,PDV000208,S,Agendada,Si,2026-01-15,2026-02-28
2571,492,172,CAM00021,PDV000194,S,10 o mas,,2026-02-10,2026-03-24
2572,492,169,CAM00021,PDV000194,S,Agendada,No,2026-02-10,2026-03-24
2573,492,170,CAM00021,PDV000194,S,5,,2026-02-10,2026-03-24
2574,492,171,CAM00021,PDV000194,S,2,,2026-02-10,2026-03-24
2575,493,170,CAM00021,PDV000067,S,1,,2026-03-25,2026-05-10
2576,493,172,CAM00021,PDV000067,S,1,,2026-03-25,2026-05-10
2577,494,172,CAM00021,PDV000017,S,"0, No lo trabajan",,2026-01-18,2026-03-13
2578,494,171,CAM00021,PDV000017,S,6,,2026-01-18,2026-03-13
2579,495,172,CAM00021,PDV000229,S,3,,2026-02-05,2026-03-02
2580,495,171,CAM00021,PDV000229,,8,,2026-02-05,2026-03-02
2581,496,169,CAM00021,PDV000238,S,No agendada,No,2026-03-10,2026-05-08
2582,496,170,CAM00021,PDV000238,S,,,2026-03-10,2026-05-08
2583,497,169,CAM00021,PDV000056,S,Agendada,,2026-01-13,2026-02-18
2584,497,170,CAM00021,PDV000056,S,5,Si,2026-01-13,2026-02-18
2585,498,172,CAM00021,PDV000056,S,4,,2026-03-06,2026-04-14
2586,499,169,CAM00021,PDV000177,S,Agendada,No,2026-03-10,2026-04-05
2587,500,180,CAM00022,PDV000001,S,Rechaza formación,,2026-03-31,2026-04-18
2588,500,173,CAM00022,PDV000001,S,3,Si,2026-03-31,2026-04-18
2589,500,174,CAM00022,PDV000001,S,,,2026-03-31,2026-04-18
2590,500,178,CAM00022,PDV000001,S,Agendada,No,2026-03-31,2026-04-18
2591,500,182,CAM00022,PDV000001,S,7,,2026-03-31,2026-04-18
2592,500,176,CAM00022,PDV000001,S,Farmacia blanca,,2026-03-31,2026-04-18
2593,500,179,CAM00022,PDV000001,N, 2 ,,2026-03-31,2026-04-18
2594,500,175,CAM00022,PDV000001,S,5,,2026-03-31,2026-04-18
2595,500,181,CAM00022,PDV000001,,Farmacéutico adjunto,Si,2026-03-31,2026-04-18
2596,500,177,CAM00022,PDV000001,M,Segundo espacio,Si,2026-03-31,2026-04-18
2597,501,175,CAM00022,PDV000227,S,4,,2026-01-28,2026-05-01
2598,501,174,CAM00022,PDV000227,S,7,No,2026-01-28,2026-05-01
2599,501,,CAM00022,PDV000227,S,3,,2026-01-28,2026-05-01
2600,501,178,CAM00022,PDV000227,S,Agendada,No,2026-01-28,2026-05-01
2601,501,179,CAM00022,PDV000227,N,1,,2026-01-28,2026-05-01
2602,501,182,CAM00022,PDV000227,S,,,2026-01-28,2026-05-01
2603,501,176,CAM00022,PDV000227,,Farmacia pequeña,,2026-01-28,2026-05-01
2604,501,180,CAM00022,PDV000227,S,No es una farmacia,,2026-01-28,2026-05-01
2605,501,177,CAM00022,PDV000227,M,Mejora planograma,,2026-01-28,2026-05-01
2606,501,181,CAM00022,PDV000227,T,Auxiliar de farmacia,Si,2026-01-28,2026-05-01
2607,502,180,CAM00022,PDV000042,S,Farmacia cerrada ,No,2026-02-25,2026-04-30
2608,502,175,CAM00022,PDV000042,S,4,Si,2026-02-25,2026-04-30
2609,502,173,CAM00022,PDV000042,S,10 o mas,No,2026-02-25,2026-04-30
2610,502,179,CAM00022,PDV000042,N,60,,2026-02-25,2026-04-30
2611,502,176,CAM00022,PDV000042,S,Farmacia blanca,Si,2026-02-25,2026-04-30
2612,502,177,CAM00022,PDV000042,M,Segundo espacio,Si,2026-02-25,2026-04-30
2613,502,181,CAM00022,PDV000042,T,Titular disponible,No,2026-02-25,2026-04-30
2614,502,178,CAM00022,PDV000042,S,Agendada,,2026-02-25,2026-04-30
2615,502,174,CAM00022,PDV000042,S,6,,2026-02-25,2026-04-30
2616,502,182,CAM00022,PDV000042,S,"0, No esta expuesto",No,2026-02-25,2026-04-30
2617,503,176,CAM00022,PDV000163,S,Farmacia orientada dermo,,2026-02-13,2026-03-09
2618,503,177,CAM00022,PDV000163,M,Ampliar facings,No,2026-02-13,2026-03-09
2619,503,180,CAM00022,PDV000163,S,,,2026-02-13,2026-03-09
2620,503,174,CAM00022,PDV000163,S,5,,2026-02-13,2026-03-09
2621,503,175,CAM00022,PDV000163,S,5,,2026-02-13,2026-03-09
2622,503,181,CAM00022,PDV000163,T,Farmacéutico adjunto,Si,2026-02-13,2026-03-09
2623,504,175,CAM00022,PDV000170,S,2 ,No,2026-01-15,2026-04-27
2624,504,173,CAM00022,PDV000170,S,"0, No lo trabajan",,2026-01-15,2026-04-27
2625,505,176,CAM00022,PDV000241,S,Farmacia con producto expuesto,,2026-04-01,2026-04-11
2626,505,181,CAM00022,PDV000241,T,Sin comentarios,,2026-04-01,2026-04-11
2627,505,177,CAM00022,PDV000241,M,Ampliar facings,,2026-04-01,2026-04-11
2628,505,175,CAM00022,PDV000241,S,7,,2026-04-01,2026-04-11
2629,505,174,CAM00022,PDV000241,S,9,,2026-04-01,2026-04-11
2630,505,179,CAM00022,PDV000241,N,15,,2026-04-01,2026-04-11
2631,506,180,CAM00022,PDV000209,S,Farmacia cerrada,,2026-03-21,2026-05-18
2632,506,176,CAM00022,PDV000209,S,Farmacia orientada dermo,Si,2026-03-21,2026-05-18
2633,507,179,CAM00022,PDV000165,N,2,,2026-03-07,2026-05-17
2634,507,182,CAM00022,PDV000165,S,"0, No lo trabajan",,2026-03-07,2026-05-17
2635,507,176,CAM00022,PDV000165,S,Farmacia blanca,,2026-03-07,2026-05-17
2636,507,174,CAM00022,PDV000165,S,8,,2026-03-07,2026-05-17
2637,507,175,CAM00022,PDV000165,S,4,,2026-03-07,2026-05-17
2638,507,,CAM00022,PDV000165,T,Auxiliar de farmacia,,2026-03-07,2026-05-17
2639,507,173,CAM00022,PDV000165,S,1,,2026-03-07,2026-05-17
2640,507,178,CAM00022,PDV000165,S,Agendada,,2026-03-07,2026-05-17
2641,507,180,CAM00022,PDV000165,S,Farmacia cerrada,No,2026-03-07,2026-05-17
2642,507,177,CAM00022,PDV000165,M,Sacar del cajon,,2026-03-07,2026-05-17
2643,508,173,CAM00022,PDV000196,S,4,,2026-02-15,2026-03-25
2644,508,178,CAM00022,PDV000196,S,No agendada,,2026-02-15,2026-03-25
2645,508,179,CAM00022,PDV000196,N,5,,2026-02-15,2026-03-25
2646,508,176,CAM00022,PDV000196,S,Farmacia blanca,No,2026-02-15,2026-03-25
2647,508,180,CAM00022,PDV000196,S,Farmacia cerrada,No,2026-02-15,2026-03-25
2648,508,175,CAM00022,PDV000196,S,1,Si,2026-02-15,2026-03-25
2649,509,179,CAM00022,PDV000112,N,30,,2026-03-27,2026-05-14
2650,509,181,CAM00022,PDV000112,,Sin comentarios,,2026-03-27,2026-05-14
2651,509,182,CAM00022,PDV000112,S,2,No,2026-03-27,2026-05-14
2652,509,176,CAM00022,PDV000112,S,Farmacia pequeña,Si,2026-03-27,2026-05-14
2653,509,178,CAM00022,PDV000112,S,No agendada,Si,2026-03-27,2026-05-14
2654,509,175,CAM00022,PDV000112,S,7,,2026-03-27,2026-05-14
2655,510,178,CAM00022,PDV000147,S,No agendada,,2026-02-22,2026-03-22
2656,510,177,CAM00022,PDV000147,M,Mejora altura,Si,2026-02-22,2026-03-22
2657,510,174,CAM00022,PDV000147,S,5,,2026-02-22,2026-03-22
2658,510,181,CAM00022,PDV000147,T,Pendiente de confirmar,,2026-02-22,2026-03-22
2659,510,173,CAM00022,PDV000147,S,10 o mas,,2026-02-22,2026-03-22
2660,510,179,CAM00022,PDV000147,N,1,,2026-02-22,2026-03-22
2661,511,177,CAM00022,PDV000206,M,Mejora planograma,No,2026-03-15,2026-04-22
2662,511,176,CAM00022,PDV000206,S,Farmacia de pueblo,,2026-03-15,2026-04-22
2663,511,174,CAM00022,PDV000206,S,1,Si,2026-03-15,2026-04-22
2664,511,182,CAM00022,PDV000206,,6,,2026-03-15,2026-04-22
2665,511,179,CAM00022,PDV000206,N,3,,2026-03-15,2026-04-22
2666,511,,CAM00022,PDV000206,S,,,2026-03-15,2026-04-22
2667,511,178,CAM00022,PDV000206,S,Agendada,,2026-03-15,2026-04-22
2668,511,181,CAM00022,PDV000206,T,Sin comentarios,Si,2026-03-15,2026-04-22
2669,511,180,CAM00022,PDV000206,S,Farmacia cerrada,,2026-03-15,2026-04-22
2670,511,175,CAM00022,PDV000206,S,"0, No esta expuesto",,2026-03-15,2026-04-22
2671,512,178,CAM00022,PDV000068,S,No agendada,,2026-01-01,2026-01-14
2672,512,176,CAM00022,PDV000068,S,Farmacia orientada dermo,,2026-01-01,2026-01-14
2673,512,180,CAM00022,PDV000068,S,No es una farmacia,No,2026-01-01,2026-01-14
2674,512,173,CAM00022,PDV000068,S,5,,2026-01-01,2026-01-14
2675,512,182,CAM00022,PDV000068,S,7,,2026-01-01,2026-01-14
2676,512,181,CAM00022,PDV000068,T,Pendiente de confirmar,No,2026-01-01,2026-01-14
2677,512,174,CAM00022,PDV000068,S,4,,2026-01-01,2026-01-14
2678,512,177,CAM00022,PDV000068,M,Sacar del cajon,,2026-01-01,2026-01-14
2679,512,179,CAM00022,PDV000068,N,15,,2026-01-01,2026-01-14
2680,512,175,CAM00022,PDV000068,S,3,,2026-01-01,2026-01-14
2681,513,176,CAM00022,,S,,No,2026-02-16,2026-05-02
2682,513,179,CAM00022,,N,20,,2026-02-16,2026-05-02
2683,513,174,CAM00022,,S,10 o mas,No,2026-02-16,2026-05-02
2684,513,181,CAM00022,,T,Sin comentarios,Si,2026-02-16,2026-05-02
2685,513,177,CAM00022,,M,Mejora planograma,,2026-02-16,2026-05-02
2686,513,178,CAM00022,,S,Agendada,Si,2026-02-16,2026-05-02
2687,514,175,CAM00022,PDV000224,S,1,No,2026-01-24,2026-01-26
2688,514,173,CAM00022,PDV000224,S,6,No,2026-01-24,2026-01-26
2689,514,177,CAM00022,PDV000224,M,Ampliar facings,Si,2026-01-24,2026-01-26
2690,514,179,CAM00022,PDV000224,N, 2 ,,2026-01-24,2026-01-26
2691,514,176,CAM00022,PDV000224,S,Farmacia orientada dermo,No,2026-01-24,2026-01-26
2692,514,182,CAM00022,PDV000224,S,10 o mas,No,2026-01-24,2026-01-26
2693,514,180,CAM00022,PDV000224,S,Rechaza formación,,2026-01-24,2026-01-26
2694,514,174,CAM00022,PDV000224,S,7 ,No,2026-01-24,2026-01-26
2695,514,178,CAM00022,PDV000224,S,,,2026-01-24,2026-01-26
2696,514,181,CAM00022,PDV000224,T,Titular disponible,,2026-01-24,2026-01-26
2697,515,180,CAM00022,PDV000237,S,No es una farmacia,,2026-01-16,2026-03-06
2698,515,177,CAM00022,PDV000237,M,Ampliar facings,,2026-01-16,2026-03-06
2699,515,173,CAM00022,PDV000237,S,2,No,2026-01-16,2026-03-06
2700,515,178,CAM00022,PDV000237,S,Agendada,Si,2026-01-16,2026-03-06
2701,515,,CAM00022,PDV000237,T,OK,No,2026-01-16,2026-03-06
2702,515,175,CAM00022,PDV000237,S,4,No,2026-01-16,2026-03-06
2703,516,179,CAM00022,PDV000053,N,15,Si,2026-03-24,2026-04-25
2704,516,174,CAM00022,PDV000053,S,6,,2026-03-24,2026-04-25
2705,516,177,CAM00022,PDV000053,M,Sacar del cajon,No,2026-03-24,2026-04-25
2706,516,178,CAM00022,PDV000053,S,Agendada,,2026-03-24,2026-04-25
2707,516,173,CAM00022,PDV000053,S,9,No,2026-03-24,2026-04-25
2708,516,175,CAM00022,PDV000053,S,,,2026-03-24,2026-04-25
2709,516,176,CAM00022,PDV000053,S,Farmacia con producto expuesto,,2026-03-24,2026-04-25
2710,516,180,CAM00022,PDV000053,S,Rechaza formación,,2026-03-24,2026-04-25
2711,516,181,CAM00022,PDV000053,,Pendiente de confirmar,No,2026-03-24,2026-04-25
2712,516,182,CAM00022,PDV000053,S,2,,2026-03-24,2026-04-25
2713,517,185,CAM00023,PDV000234,S,Si,No,2026-03-02,2026-04-06
2714,517,187,CAM00023,PDV000234,T,Farmacéutico adjunto,Si,2026-03-02,2026-04-06
2715,517,191,CAM00023,PDV000234,S,No agendada,,2026-03-02,2026-04-06
2716,517,183,CAM00023,PDV000234,S,Si,,2026-03-02,2026-04-06
2717,517,186,CAM00023,PDV000234,S,"0, No lo trabajan",,2026-03-02,2026-04-06
2718,517,190,CAM00023,PDV000234,S,Farmacia cerrada,,2026-03-02,2026-04-06
2719,517,192,CAM00023,PDV000234,T,Farmacéutico adjunto,,2026-03-02,2026-04-06
2720,517,188,CAM00023,PDV000234,M,Strefen,,2026-03-02,2026-04-06
2721,517,184,CAM00023,PDV000234,M,Mejora altura,,2026-03-02,2026-04-06
2722,517,189,CAM00023,PDV000234,S,Adjunto,No,2026-03-02,2026-04-06
2723,518,183,CAM00023,PDV000078,S,Si ,,2026-02-04,2026-02-25
2724,518,187,CAM00023,PDV000078,T,Titular disponible,No,2026-02-04,2026-02-25
2725,518,185,CAM00023,PDV000078,S,Si,,2026-02-04,2026-02-25
2726,518,189,CAM00023,PDV000078,S,Otro,Si,2026-02-04,2026-02-25
2727,518,191,CAM00023,PDV000078,S,Agendada,,2026-02-04,2026-02-25
2728,518,186,CAM00023,PDV000078,S,4,Si,2026-02-04,2026-02-25
2729,519,187,CAM00023,PDV000030,T,Sin comentarios,,2026-01-16,2026-02-13
2730,519,188,CAM00023,PDV000030,M,,,2026-01-16,2026-02-13
2731,520,191,CAM00023,PDV000166,S,Agendada,,2026-03-22,2026-03-29
2732,520,190,CAM00023,PDV000166,S,Formación OK,,2026-03-22,2026-03-29
2733,520,188,CAM00023,PDV000166,M,Nurofen,,2026-03-22,2026-03-29
2734,520,184,CAM00023,PDV000166,,Mejora altura,Si,2026-03-22,2026-03-29
2735,520,186,CAM00023,PDV000166,S,"0, No lo trabajan",,2026-03-22,2026-03-29
2736,520,189,CAM00023,PDV000166,S,Titular,Si,2026-03-22,2026-03-29
2737,520,187,CAM00023,PDV000166,T,Auxiliar de farmacia,,2026-03-22,2026-03-29
2738,520,183,CAM00023,PDV000166,S,Si,,2026-03-22,2026-03-29
2739,520,192,CAM00023,PDV000166,T,OK,,2026-03-22,2026-03-29
2740,520,185,CAM00023,PDV000166,S,,,2026-03-22,2026-03-29
2741,521,188,CAM00023,PDV000137,M,,,2026-01-27,2026-02-15
2742,521,191,CAM00023,PDV000137,S,No agendada,Si,2026-01-27,2026-02-15
2743,521,184,CAM00023,PDV000137,M,Sacar del cajon,,2026-01-27,2026-02-15
2744,521,187,CAM00023,PDV000137,T,Farmacéutico adjunto,,2026-01-27,2026-02-15
2745,521,183,CAM00023,PDV000137,S,Si,,2026-01-27,2026-02-15
2746,521,185,CAM00023,PDV000137,S,,,2026-01-27,2026-02-15
2747,522,183,CAM00023,PDV000048,S,Si,,2026-03-21,2026-04-29
2748,522,191,CAM00023,PDV000048,S,Agendada,,2026-03-21,2026-04-29
2749,522,192,CAM00023,PDV000048,T,OK,,2026-03-21,2026-04-29
2750,522,185,CAM00023,PDV000048,S,Si,No,2026-03-21,2026-04-29
2751,522,,CAM00023,PDV000048,,Mejora altura,,2026-03-21,2026-04-29
2752,522,187,CAM00023,PDV000048,T,,No,2026-03-21,2026-04-29
2753,522,189,CAM00023,PDV000048,S,Adjunto,,2026-03-21,2026-04-29
2754,522,188,CAM00023,PDV000048,M,Reflex Spray,No,2026-03-21,2026-04-29
2755,522,190,CAM00023,PDV000048,S,Rechaza formación,No,2026-03-21,2026-04-29
2756,522,186,CAM00023,PDV000048,S,10 o mas,,2026-03-21,2026-04-29
2757,523,183,CAM00023,PDV000159,S,"No, rechazan la instalación",No,2026-01-29,2026-02-15
2758,523,192,CAM00023,PDV000159,T,Titular disponible,No,2026-01-29,2026-02-15
2759,523,191,CAM00023,PDV000159,S,No agendada ,,2026-01-29,2026-02-15
2760,523,184,CAM00023,PDV000159,M,Sacar del cajon,No,2026-01-29,2026-02-15
2761,523,185,CAM00023,PDV000159,S,Si,,2026-01-29,2026-02-15
2762,523,187,CAM00023,PDV000159,T,OK,No,2026-01-29,2026-02-15
2763,524,191,CAM00023,PDV000084,S,No agendada,No,2026-03-04,2026-05-05
2764,524,187,CAM00023,PDV000084,T,Sin comentarios,No,2026-03-04,2026-05-05
2765,524,184,CAM00023,PDV000084,M,Mejora planograma,,2026-03-04,2026-05-05
2766,524,186,CAM00023,PDV000084,S,"0, No lo trabajan",No,2026-03-04,2026-05-05
2767,524,188,CAM00023,PDV000084,M,Gavidigest,,2026-03-04,2026-05-05
2768,524,190,CAM00023,PDV000084,S,Rechaza formación,,2026-03-04,2026-05-05
2769,525,187,CAM00023,PDV000196,,,Si,2026-01-25,2026-05-13
2770,525,186,CAM00023,PDV000196,S,10 o mas ,,2026-01-25,2026-05-13
2771,525,191,CAM00023,PDV000196,S,No agendada ,,2026-01-25,2026-05-13
2772,525,188,CAM00023,PDV000196,M,Strepsils,,2026-01-25,2026-05-13
2773,525,190,CAM00023,PDV000196,S,,,2026-01-25,2026-05-13
2774,525,184,CAM00023,PDV000196,M,Mejora altura,Si,2026-01-25,2026-05-13
2775,525,183,CAM00023,PDV000196,S,Si,Si,2026-01-25,2026-05-13
2776,525,192,CAM00023,PDV000196,T,Sin comentarios,Si,2026-01-25,2026-05-13
2777,525,189,CAM00023,PDV000196,S,Titular,,2026-01-25,2026-05-13
2778,525,185,CAM00023,PDV000196,S,Si,No,2026-01-25,2026-05-13
2779,526,187,CAM00023,PDV000118,T,Titular disponible,,2026-03-12,2026-03-25
2780,526,189,CAM00023,PDV000118,S,Adjunto,Si,2026-03-12,2026-03-25
2781,526,191,CAM00023,PDV000118,S,Agendada,,2026-03-12,2026-03-25
2782,526,184,CAM00023,PDV000118,,Ampliar facings,,2026-03-12,2026-03-25
2783,526,188,CAM00023,PDV000118,M,,,2026-03-12,2026-03-25
2784,526,192,CAM00023,PDV000118,T,Farmacéutico adjunto,Si,2026-03-12,2026-03-25
2785,527,184,CAM00023,PDV000177,,Segundo espacio,,2026-01-05,2026-05-10
2786,527,191,CAM00023,PDV000177,S,Agendada,,2026-01-05,2026-05-10
2787,527,188,CAM00023,PDV000177,M,Reflex Gel,Si,2026-01-05,2026-05-10
2788,527,190,CAM00023,PDV000177,S,Formación OK,,2026-01-05,2026-05-10
2789,527,185,CAM00023,PDV000177,S,Si,,2026-01-05,2026-05-10
2790,527,187,CAM00023,PDV000177,T,Farmacéutico adjunto,,2026-01-05,2026-05-10
2791,528,186,CAM00023,PDV000003,S,10 o mas,,2026-01-21,2026-02-23
2792,528,192,CAM00023,PDV000003,T,Pendiente de confirmar,,2026-01-21,2026-02-23
2793,528,190,CAM00023,PDV000003,S,No es una farmacia,Si,2026-01-21,2026-02-23
2794,528,183,CAM00023,PDV000003,S,"No, rechazan la instalación",,2026-01-21,2026-02-23
2795,528,184,CAM00023,PDV000003,M,Ampliar facings,,2026-01-21,2026-02-23
2796,528,185,CAM00023,PDV000003,S,No,,2026-01-21,2026-02-23
2797,529,197,CAM00024,PDV000208,M,Mejora altura,,2026-05-01,2026-05-16
2798,529,193,CAM00024,PDV000208,S,7,Si,2026-05-01,2026-05-16
2799,529,194,CAM00024,PDV000208,T,Farmacéutico adjunto,No,2026-05-01,2026-05-16
2800,529,196,CAM00024,PDV000208,S,Si,,2026-05-01,2026-05-16
2801,530,194,CAM00024,PDV000152,T,,Si,2026-02-07,2026-04-25
2802,530,193,CAM00024,PDV000152,S,1,No,2026-02-07,2026-04-25
2803,530,195,CAM00024,PDV000152,T,Sin comentarios,,2026-02-07,2026-04-25
2804,530,198,CAM00024,PDV000152,S,"0, No esta expuesto",,2026-02-07,2026-04-25
2805,531,195,CAM00024,PDV000177,T,OK,No,2026-01-08,2026-04-22
2806,532,196,CAM00024,PDV000075,,Si,,2026-05-13,2026-05-18
2807,532,198,CAM00024,PDV000075,,7,,2026-05-13,2026-05-18
2808,532,194,CAM00024,PDV000075,T,OK,,2026-05-13,2026-05-18
2809,532,197,CAM00024,PDV000075,M,Segundo espacio,,2026-05-13,2026-05-18
2810,532,193,CAM00024,PDV000075,S,9,,2026-05-13,2026-05-18
2811,532,195,CAM00024,PDV000075,T,Titular disponible,No,2026-05-13,2026-05-18
2812,533,198,CAM00024,PDV000211,S,"0, No tienen stock",,2026-04-02,2026-05-09
2813,533,196,CAM00024,PDV000211,S,Si,,2026-04-02,2026-05-09
2814,533,193,CAM00024,PDV000211,S,3,,2026-04-02,2026-05-09
2815,533,197,CAM00024,PDV000211,M,Ampliar facings ,,2026-04-02,2026-05-09
2816,534,194,CAM00024,PDV000210,T,Farmacéutico adjunto,,2026-01-17,2026-04-30
2817,534,196,CAM00024,PDV000210,S,,,2026-01-17,2026-04-30
2818,534,197,CAM00024,PDV000210,,Mejora altura,No,2026-01-17,2026-04-30
2819,534,195,CAM00024,PDV000210,T,OK,Si,2026-01-17,2026-04-30
2820,534,198,CAM00024,PDV000210,S,10 o mas,,2026-01-17,2026-04-30
2821,534,193,CAM00024,PDV000210,S,"0, No esta expuesto",,2026-01-17,2026-04-30
2822,535,193,CAM00024,PDV000109,S,6,,2026-02-22,2026-03-04
2823,535,196,CAM00024,PDV000109,S,Si,,2026-02-22,2026-03-04
2824,535,194,CAM00024,PDV000109,T,Sin comentarios,,2026-02-22,2026-03-04
2825,535,197,CAM00024,PDV000109,M,Segundo espacio,,2026-02-22,2026-03-04
2826,536,198,CAM00024,PDV000157,S,4,Si,2026-02-28,2026-04-27
2827,536,197,CAM00024,PDV000157,M,Sacar del cajon,,2026-02-28,2026-04-27
2828,536,194,CAM00024,PDV000157,T,Sin comentarios,,2026-02-28,2026-04-27
2829,536,195,CAM00024,PDV000157,T,OK,,2026-02-28,2026-04-27
2830,537,196,CAM00024,PDV000150,S,,,2026-04-18,2026-04-23
2831,537,194,CAM00024,PDV000150,,,,2026-04-18,2026-04-23
2832,537,198,CAM00024,PDV000150,S,6,,2026-04-18,2026-04-23
2833,537,197,CAM00024,PDV000150,M,Segundo espacio,,2026-04-18,2026-04-23
2834,537,193,CAM00024,PDV000150,S,7 ,,2026-04-18,2026-04-23
2835,537,195,CAM00024,PDV000150,T,Pendiente de confirmar,,2026-04-18,2026-04-23
2836,538,197,CAM00024,PDV000006,M,Mejora planograma,,2026-04-12,2026-04-27
2837,538,194,CAM00024,PDV000006,,Farmacéutico adjunto,No,2026-04-12,2026-04-27
2838,538,195,CAM00024,PDV000006,T,Sin comentarios,Si,2026-04-12,2026-04-27
2839,538,198,CAM00024,PDV000006,S,"0, No tienen stock",,2026-04-12,2026-04-27
2840,538,193,CAM00024,PDV000006,S,4,Si,2026-04-12,2026-04-27
2841,538,196,CAM00024,PDV000006,S,Si,,2026-04-12,2026-04-27
2842,539,198,CAM00024,PDV000011,S,9,,2026-04-19,2026-05-02
2843,539,197,CAM00024,PDV000011,M,Mejora altura,,2026-04-19,2026-05-02
2844,539,195,CAM00024,PDV000011,T,Farmacéutico adjunto,No,2026-04-19,2026-05-02
2845,539,193,CAM00024,PDV000011,S,2,,2026-04-19,2026-05-02
2846,540,198,CAM00024,PDV000232,S,10 o mas,,2026-01-15,2026-03-31
2847,540,195,CAM00024,PDV000232,T,Farmacéutico adjunto,,2026-01-15,2026-03-31
2848,540,197,CAM00024,PDV000232,M,Segundo espacio,Si,2026-01-15,2026-03-31
2849,540,194,CAM00024,PDV000232,T,,,2026-01-15,2026-03-31
2850,541,198,CAM00024,PDV000054,S,5,,2026-03-01,2026-04-04
2851,541,193,CAM00024,PDV000054,S,"0, No lo trabajan ",,2026-03-01,2026-04-04
2852,541,197,CAM00024,PDV000054,M,Ampliar facings,No,2026-03-01,2026-04-04
2853,541,196,CAM00024,PDV000054,S,Si ,,2026-03-01,2026-04-04
2854,541,195,CAM00024,PDV000054,T,OK,,2026-03-01,2026-04-04
2855,541,194,CAM00024,PDV000054,T,Titular disponible,,2026-03-01,2026-04-04
2856,542,195,CAM00024,PDV000167,T,Pendiente de confirmar,,2026-01-20,2026-04-19
2857,542,198,CAM00024,PDV000167,S,3,,2026-01-20,2026-04-19
2858,542,193,CAM00024,PDV000167,S,4,No,2026-01-20,2026-04-19
2859,542,197,CAM00024,PDV000167,M,Segundo espacio ,No,2026-01-20,2026-04-19
2860,542,194,CAM00024,PDV000167,T,Pendiente de confirmar,,2026-01-20,2026-04-19
2861,542,196,CAM00024,PDV000167,S,Si,No,2026-01-20,2026-04-19
2862,543,193,CAM00024,PDV000169,S,2,,2026-01-10,2026-03-27
2863,543,195,CAM00024,PDV000169,T,Auxiliar de farmacia,Si,2026-01-10,2026-03-27
2864,543,194,CAM00024,PDV000169,T,Titular disponible,Si,2026-01-10,2026-03-27
2865,543,198,CAM00024,PDV000169,S,1,,2026-01-10,2026-03-27
2866,544,195,CAM00024,PDV000134,T,Titular disponible,,2026-02-13,2026-04-24
2867,544,198,CAM00024,PDV000134,S,7 ,,2026-02-13,2026-04-24
2868,544,193,CAM00024,PDV000134,S,"0, No lo trabajan",No,2026-02-13,2026-04-24
2869,544,194,CAM00024,PDV000134,T,,,2026-02-13,2026-04-24
2870,545,198,CAM00024,PDV000105,S,9,,2026-03-15,2026-03-31
2871,545,197,CAM00024,PDV000105,M,Segundo espacio,,2026-03-15,2026-03-31
2872,545,196,CAM00024,PDV000105,S,"No, rechazan la instalación",,2026-03-15,2026-03-31
2873,545,194,CAM00024,PDV000105,,Titular disponible,,2026-03-15,2026-03-31
2874,546,198,CAM00024,PDV000035,S,4,,2026-04-19,2026-05-02
2875,546,194,CAM00024,PDV000035,T,Titular disponible,,2026-04-19,2026-05-02
2876,546,197,CAM00024,PDV000035,,Mejora planograma,,2026-04-19,2026-05-02
2877,546,195,CAM00024,PDV000035,T,Farmacéutico adjunto,,2026-04-19,2026-05-02
2878,547,195,CAM00024,PDV000103,T,Farmacéutico adjunto,,2026-05-05,2026-05-12
2879,547,197,CAM00024,PDV000103,M,Mejora altura,,2026-05-05,2026-05-12
2880,547,196,CAM00024,PDV000103,S,Si,,2026-05-05,2026-05-12
2881,547,198,CAM00024,PDV000103,S,"0, No tienen stock",,2026-05-05,2026-05-12
2882,548,195,CAM00024,PDV000029,T,Sin comentarios,,2026-03-27,2026-04-07
2883,548,194,CAM00024,PDV000029,T,OK,Si,2026-03-27,2026-04-07
2884,548,197,CAM00024,PDV000029,M,Ampliar facings,No,2026-03-27,2026-04-07
2885,548,193,CAM00024,PDV000029,S,10 o mas,,2026-03-27,2026-04-07
2886,549,196,CAM00024,PDV000194,S,"No, rechazan la instalación",,2026-01-24,2026-03-29
2887,549,194,CAM00024,PDV000194,T,Farmacéutico adjunto,No,2026-01-24,2026-03-29
